STATION,NAME,DATE,ACMH,ACSH,AWND,FMTM,FRGT,PGTM,PRCP,PSUN,SNOW,SNWD,TAVG,TMAX,TMIN,TOBS,TSUN,WDF1,WDF2,WDF5,WDFG,WDFI,WDFM,WESD,WSF1,WSF2,WSF5,WSFG,WSFI,WSFM,WT01,WT02,WT03,WT04,WT05,WT06,WT07,WT08,WT09,WT10,WT11,WT13,WT14,WT16,WT18,WT19,WT21,WV01,WV03,WV20
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2/21/2019,,,7.38,,,,0,,,,,57,45,,,,270,300,,,,,,21,27.1,,,,,,,,,,,,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2/22/2019,,,8.28,,,,0,,,,,60,41,,,,260,270,,,,,,25.1,28,,,,,,,,,,,,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2/23/2019,,,7.16,,,,0,,,,,61,41,,,,250,260,,,,,,15,19,,,,,,,,,,,,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2/24/2019,,,6.04,,,,0,,,,,64,45,,,,260,270,,,,,,18.1,21.9,,,,,,,,,,,,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2/25/2019,,,5.37,,,,0,,,,,65,47,,,,260,250,,,,,,14.1,17,,,,,,,,,,,,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2/26/2019,,,6.49,,,,0,,,,,62,48,,,,260,260,,,,,,17,19,,,,1,,,,,,,1,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2/27/2019,,,5.82,,,,0,,,,,63,53,,,,250,250,,,,,,14.1,16.1,,,,,,,,,,,1,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2/28/2019,,,8.05,,,,0.06,,,,,64,55,,,,280,170,,,,,,13,17,,,,1,,,,,,,1,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",3/1/2019,,,6.04,,,,0,,,,,62,56,,,,260,260,,,,,,14.1,17,,,,1,,,,,,,,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",3/2/2019,,,9.62,,,,0.99,,,,,62,55,,,,280,310,,,,,,16.1,27.1,,,,1,,,,,,,,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",3/3/2019,,,9.17,,,,0.05,,,,,59,55,,,,270,250,,,,,,17,21.9,,,,1,,,,,,,,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",3/4/2019,,,9.62,,,,0,,,,,61,54,,,,280,280,,,,,,17,21.9,,,,,,,,,,,,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",3/5/2019,,,7.16,,,,0.06,,,,,62,48,,,,280,280,,,,,,23.9,29.1,,,,,,1,,,,,,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",3/6/2019,,,8.5,,,,0.98,,,,,61,55,,,,100,100,,,,,,19.9,23.9,,,,1,,,,,,,,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",3/7/2019,,,10.07,,,,0,,,,,60,52,,,,260,280,,,,,,19.9,23.9,,,,1,,,,,,,,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",3/8/2019,,,15.88,,,,0,,,,,59,50,,,,270,270,,,,,,32,36.9,,,,,,,,,,,,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",3/9/2019,,,10.29,,,,0,,,,,61,47,,,,270,270,,,,,,19.9,23,,,,,,,,,,,,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",3/10/2019,,,6.71,,,,0,,,,,60,48,,,,260,250,,,,,,16.1,19,,,,,,,,,,,,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",3/11/2019,,,5.37,,,,0,,,,,67,49,,,,20,20,,,,,,19.9,27.1,,,,,,,,,,,,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",3/12/2019,,,13.42,,,,0,,,,,68,53,,,,270,260,,,,,,32,36.9,,,,,,,,,,,,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",3/13/2019,,,11.63,,,,0,,,,,68,54,,,,280,280,,,,,,30,34,,,,,,,,,,,,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",3/14/2019,,,5.14,,,,0,,,,,70,49,,,,260,250,,,,,,16.1,19,,,,,,,,,,,,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",3/15/2019,,,6.04,,,,0,,,,,74,48,,,,240,240,,,,,,15,19,,,,,,,,,,,,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",3/16/2019,,,5.59,,,,0,,,,,78,50,,,,240,250,,,,,,16.1,19.9,,,,,,,,,,,,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",3/17/2019,,,7.38,,,,0,,,,,81,56,,,,260,260,,,,,,17,19.9,,,,,,,,,,,,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",3/18/2019,,,5.82,,,,0,,,,,73,55,,,,270,270,,,,,,15,19,,,,1,,,,,,,,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",3/19/2019,,,5.82,,,,0,,,,,65,53,,,,100,180,,,,,,14.1,23,,,,1,1,,,,,,1,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",3/20/2019,,,11.18,,,,0,,,,,66,55,,,,280,270,,,,,,23,28,,,,,,,,,,,,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",3/21/2019,,,10.29,,,,0.02,,,,,62,54,,,,270,240,,,,,,16.1,21.9,,,,,,,,,,,1,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",3/22/2019,,,7.83,,,,0,,,,,65,48,,,,250,250,,,,,,17,23.9,,,,,,,,,,,,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",3/23/2019,,,8.5,,,,0,,,,,65,56,,,,260,260,,,,,,18.1,21,,,,,,,,,,,,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",3/24/2019,,,6.71,,,,0,,,,,66,51,,,,270,260,,,,,,15,21,,,,1,,,,,,,,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",3/25/2019,,,8.28,,,,0,,,,,68,51,,,,260,260,,,,,,21.9,27.1,,,,,,,,,,,,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",3/26/2019,,,7.38,,,,0,,,,,67,52,,,,260,260,,,,,,18.1,21.9,,,,,,,,,,,,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",3/27/2019,,,9.84,,,,0,,,,,67,55,,,,250,250,,,,,,23,27.1,,,,1,1,,,,,,,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",3/28/2019,,,10.07,,,,0,,,,,66,55,,,,260,270,,,,,,23.9,30,,,,,,,,,,,,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",3/29/2019,,,7.83,,,,0,,,,,70,52,,,,260,260,,,,,,21.9,28,,,,,,,,,,,,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",3/30/2019,,,7.61,,,,0,,,,,73,50,,,,260,260,,,,,,19.9,21.9,,,,,,,,,,,,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",3/31/2019,,,6.71,,,,0,,,,,81,56,,,,260,260,,,,,,18.1,21,,,,,,,,,,,,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",4/1/2019,,,6.49,,,,0,,0,0,,81,60,,,,260,250,,,,,,15,19,,,,,,,,,,,1,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",4/2/2019,,,9.84,,,,0,,0,0,,69,58,,,,260,250,,,,,,18.1,21.9,,,,1,,,,,,,,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",4/3/2019,,,7.83,,,,0,,0,0,,67,57,,,,260,260,,,,,,17,23,,,,,,,,,,,,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",4/4/2019,,,8.28,,,,0,,0,0,,66,57,,,,260,250,,,,,,16.1,21.9,,,,,,,,,,,,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",4/5/2019,,,9.84,,,,0,,0,0,,66,54,,,,260,240,,,,,,23,25.9,,,,,,,,,,,,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",4/6/2019,,,8.05,,,,0,,0,0,,67,58,,,,260,260,,,,,,19.9,25.1,,,,,,,,,,,,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",4/7/2019,,,4.7,,,,0,,0,0,,74,57,,,,260,260,,,,,,17,21.9,,,,,,,,,,,,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",4/8/2019,,,6.04,,,,0,,0,0,,79,58,,,,260,260,,,,,,21.9,25.9,,,,,,,,,,,,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",4/9/2019,,,12.3,,,,0,,0,0,,77,59,,,,330,320,,,,,,33.1,51,,,,1,,,,,,,1,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",4/10/2019,,,16.11,,,,0,,0,0,,74,61,,,,270,310,,,,,,29.1,36,,,,,,,,,,,,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",4/11/2019,,,9.4,,,,0,,0,0,,70,55,,,,330,320,,,,,,19.9,25.9,,,,,,,,,,,,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",4/12/2019,,,12.3,,,,0,,0,0,,73,57,,,,270,260,,,,,,28,32,,,,,,,,,,,,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",4/13/2019,,,7.61,,,,0,,0,0,,72,53,,,,250,260,,,,,,17,21,,,,,,,,,,,,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",4/14/2019,,,7.83,,,,0,,0,0,,64,53,,,,260,260,,,,,,15,19.9,,,,1,1,,,,,,,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",4/15/2019,,,8.05,,,,0,,0,0,,63,52,,,,250,260,,,,,,17,21,,,,1,1,,,,,,,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",4/16/2019,,,9.62,,,,0,,0,0,,65,57,,,,280,230,,,,,,18.1,23.9,,,,,,,,,,,,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",4/17/2019,,,8.5,,,,0,,0,0,,72,53,,,,270,250,,,,,,21.9,27.1,,,,,,,,,,,,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",4/18/2019,,,7.83,,,,0,,0,0,,73,54,,,,270,240,,,,,,19.9,23.9,,,,1,1,,,,,,1,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",4/19/2019,,,8.5,,,,0,,0,0,,63,56,,,,270,260,,,,,,19.9,25.9,,,,1,,,,,,,1,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",4/20/2019,,,7.38,,,,0,,0,0,,64,57,,,,270,280,,,,,,17,23.9,,,,,,,,,,,,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",4/21/2019,,,9.62,,,,0,,0,0,,66,53,,,,270,270,,,,,,21,25.9,,,,,,,,,,,1,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",4/22/2019,,,7.38,,,,0,,0,0,,66,53,,,,260,250,,,,,,18.1,23.9,,,,,,,,,,,,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",4/23/2019,,,6.04,,,,0,,0,0,,72,55,,,,260,250,,,,,,17,21.9,,,,1,,,,,,,1,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",4/24/2019,,,7.61,,,,0,,0,0,,72,57,,,,250,230,,,,,,16.1,19.9,,,,1,,,,,,,1,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",4/25/2019,,,7.38,,,,0,,0,0,,68,57,,,,260,260,,,,,,15,19.9,,,,1,,,,,,,1,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",4/26/2019,,,7.16,,,,0,,0,0,,65,57,,,,260,260,,,,,,16.1,21,,,,1,,,,,,,1,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",4/27/2019,,,6.71,,,,0,,0,0,,65,58,,,,260,260,,,,,,19.9,21.9,,,,,,,,,,,1,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",4/28/2019,,,6.93,,,,0.01,,0,0,,66,58,,,,260,250,,,,,,17,21.9,,,,,,,,,,,1,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",4/29/2019,,,8.95,,,,0,,0,0,,67,57,,,,260,,,,,,,19.9,,,,,1,,,,,,,,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",4/30/2019,,,8.95,,,,0.04,,0,0,,66,57,,,,250,260,,,,,,16.1,23,,,,1,,,,,,,,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",5/1/2019,,,9.17,,,,0,,,,,67,54,,,,270,270,,,,,,21.9,25.9,,,,,,,,,,,,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",5/2/2019,,,6.93,,,,0,,,,,67,55,,,,230,260,,,,,,17,19.9,,,,,,,,,,,,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",5/3/2019,,,7.83,,,,0,,,,,68,58,,,,260,250,,,,,,16.1,21,,,,1,,,,,,,1,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",5/4/2019,,,8.5,,,,0,,,,,68,59,,,,260,270,,,,,,17,21.9,,,,,,,,,,,1,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",5/5/2019,,,9.62,,,,0,,,,,67,59,,,,280,260,,,,,,21,25.9,,,,,,,,,,,,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",5/6/2019,,,12.3,,,,0,,,,,67,58,,,,270,270,,,,,,23,27.1,,,,,,,,,,,,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",5/7/2019,,,8.05,,,,0,,,,,66,58,,,,260,250,,,,,,15,23,,,,,,,,,,,,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",5/8/2019,,,8.5,,,,0,,,,,65,59,,,,260,270,,,,,,15,18.1,,,,,,,,,,,,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",5/9/2019,,,6.04,,,,0,,,,,64,60,,,,270,230,,,,,,13,18.1,,,,,,,,,,,,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",5/10/2019,,,5.14,,,,0,,,,,71,60,,,,280,290,,,,,,15,19.9,,,,,,,,,,,,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",5/11/2019,,,8.05,,,,0,,,,,72,59,,,,240,260,,,,,,19.9,23.9,,,,,,,,,,,,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",5/12/2019,,,7.16,,,,0,,,,,73,57,,,,260,250,,,,,,17,21.9,,,,,,,,,,,,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",5/13/2019,,,7.38,,,,0,,,,,68,61,,,,270,270,,,,,,15,18.1,,,,,,,,,,,,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",5/14/2019,,,8.28,,,,0,,,,,68,60,,,,260,250,,,,,,17,21.9,,,,,,,,,,,1,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",5/15/2019,,,7.83,,,,0,,,,,67,61,,,,260,260,,,,,,19.9,21.9,,,,,,,,,,,1,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",5/16/2019,,,17.22,,,,0.29,,,,,68,58,,,,260,260,,,,,,35.1,40,,,,1,,,,,,,1,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",5/17/2019,,,10.51,,,,0,,,,,68,55,,,,270,270,,,,,,25.9,29.1,,,,,,,,,,,,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",5/18/2019,,,9.4,,,,0,,,,,70,54,,,,260,270,,,,,,21,23,,,,,,,,,,,,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",5/19/2019,,,11.18,,,,0.27,,,,,64,52,,,,270,280,,,,,,21,25.1,,,,1,,,,,,,,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",5/20/2019,,,12.97,,,,0,,,,,67,55,,,,270,240,,,,,,23,29.1,,,,,,,,,,,,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",5/21/2019,,,10.96,,,,0,,,,,66,59,,,,260,260,,,,,,30,36,,,,,,,,,,,,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",5/22/2019,,,10.96,,,,0.09,,,,,67,56,,,,270,280,,,,,,25.1,29.1,,,,,,1,,,,,,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",5/23/2019,,,7.83,,,,0,,,,,65,55,,,,250,220,,,,,,15,19,,,,,,,,,,,,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",5/24/2019,,,9.62,,,,0,,,,,68,55,,,,260,280,,,,,,23,27.1,,,,,,,,,,,,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",5/25/2019,,,8.05,,,,0,,,,,67,56,,,,250,250,,,,,,17,23,,,,,,,,,,,,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",5/26/2019,,,10.29,,,,0.08,,,,,62,55,,,,270,280,,,,,,21.9,27.1,,,,1,,,,,,,1,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",5/27/2019,,,7.61,,,,0,,,,,66,50,,,,260,290,,,,,,18.1,23,,,,,,,,,,,,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",5/28/2019,,,7.61,,,,0,,,,,67,53,,,,260,270,,,,,,16.1,21.9,,,,,,,,,,,,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",5/29/2019,,,7.83,,,,0,,,,,69,56,,,,280,250,,,,,,17,23,,,,,,,,,,,,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",5/30/2019,,,6.49,,,,0,,,,,68,58,,,,270,260,,,,,,15,19.9,,,,1,,,,,,,1,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",5/31/2019,,,6.93,,,,0,,,,,67,59,,,,260,260,,,,,,16.1,21.9,,,,1,,,,,,,1,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",6/1/2019,,,8.05,,,,0,,,,,66,59,,,,270,260,,,,,,15,18.1,,,,,,,,,,,,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",6/2/2019,,,8.28,,,,0,,,,,67,60,,,,260,240,,,,,,16.1,21,,,,,,,,,,,,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",6/3/2019,,,8.28,,,,0,,,,,69,59,,,,270,270,,,,,,17,25.1,,,,,,,,,,,1,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",6/4/2019,,,6.71,,,,0,,,,,69,60,,,,250,250,,,,,,16.1,19,,,,,,,,,,,1,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",6/5/2019,,,6.04,,,,0,,,,,70,60,,,,280,260,,,,,,14.1,19,,,,1,,,,,,,1,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",6/6/2019,,,7.61,,,,0,,,,,69,60,,,,250,260,,,,,,16.1,19.9,,,,1,,,,,,,1,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",6/7/2019,,,8.05,,,,0,,,,,69,61,,,,270,270,,,,,,16.1,19.9,,,,,,,,,,,,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",6/8/2019,,,7.38,,,,0,,,,,72,62,,,,260,250,,,,,,15,23,,,,,,,,,,,,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",6/9/2019,,,7.83,,,,0,,,,,72,61,,,,250,290,,,,,,17,21.9,,,,,,,,,,,1,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",6/10/2019,,,7.61,,,,0,,,,,80,62,,,,260,250,,,,,,18.1,21,,,,1,,,,,,,1,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",6/11/2019,,,6.93,,,,0,,,,,76,63,,,,260,260,,,,,,15,18.1,,,,,,,,,,,,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",6/12/2019,,,8.5,,,,0,,,,,72,61,,,,270,270,,,,,,17,21,,,,1,,,,,,,1,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",6/13/2019,,,8.28,,,,0,,,,,69,61,,,,280,240,,,,,,17,21,,,,1,,,,,,,1,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",6/14/2019,,,8.05,,,,0,,,,,70,62,,,,280,260,,,,,,16.1,19.9,,,,,,,,,,,,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",6/15/2019,,,8.28,,,,0,,,,,72,63,,,,270,270,,,,,,18.1,21.9,,,,,,,,,,,,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",6/16/2019,,,8.05,,,,0,,,,,70,63,,,,270,270,,,,,,17,21,,,,1,,,,,,,1,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",6/17/2019,,,6.71,,,,0,,,,,70,62,,,,260,250,,,,,,13,17,,,,,,,,,,,,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",6/18/2019,,,7.38,,,,0,,,,,71,63,,,,250,260,,,,,,14.1,21,,,,,,,,,,,1,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",6/19/2019,,,8.5,,,,0,,,,,72,64,,,,260,260,,,,,,18.1,23.9,,,,,,,,,,,,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",6/20/2019,,,7.83,,,,0,,,,,70,64,,,,280,250,,,,,,13,17,,,,,,,,,,,,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",6/21/2019,,,8.05,,,,0,,,,,70,62,,,,280,290,,,,,,14.1,19.9,,,,,,,,,,,,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",6/22/2019,,,12.08,,,,0,,,,,72,62,,,,270,270,,,,,,19.9,23,,,,,,,,,,,,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",6/23/2019,,,9.17,,,,0,,,,,71,61,,,,270,270,,,,,,18.1,23,,,,1,,,,,,,1,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",6/24/2019,,,6.26,,,,0,,,,,69,61,,,,260,270,,,,,,14.1,19.9,,,,1,,,,,,,1,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",6/25/2019,,,8.05,,,,0,,,,,68,63,,,,250,220,,,,,,15,19,,,,,,,,,,,,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",6/26/2019,,,9.84,,,,0,,,,,70,61,,,,270,240,,,,,,17,23,,,,,,,,,,,,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",6/27/2019,,,7.61,,,,0,,,,,72,62,,,,270,260,,,,,,18.1,21.9,,,,,,,,,,,1,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",6/28/2019,,,7.83,,,,0,,,,,73,63,,,,260,220,,,,,,17,23,,,,,,,,,,,,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",6/29/2019,,,7.16,,,,0,,,,,78,62,,,,260,250,,,,,,16.1,19.9,,,,,,,,,,,,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",6/30/2019,,,8.5,,,,0,,,,,78,64,,,,250,240,,,,,,18.1,23,,,,1,,,,,,,,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",7/1/2019,,,7.61,,,,0,,,,,75,63,,,,250,240,,,,,,16.1,21.9,,,,,,,,,,,,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",7/2/2019,,,7.83,,,,0,,,,,75,62,,,,260,,,,,,,17,,,,,,,,,,,,,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",7/3/2019,,,8.72,,,,0,,,,,75,64,,,,270,240,,,,,,17,23.9,,,,,,,,,,,,,,,,,,,,,,,
