STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,AWND,AWND_ATTRIBUTES,FMTM,FMTM_ATTRIBUTES,PGTM,PGTM_ATTRIBUTES,PRCP,PRCP_ATTRIBUTES,PSUN,PSUN_ATTRIBUTES,SNOW,SNOW_ATTRIBUTES,SNWD,SNWD_ATTRIBUTES,TAVG,TAVG_ATTRIBUTES,TMAX,TMAX_ATTRIBUTES,TMIN,TMIN_ATTRIBUTES,TSUN,TSUN_ATTRIBUTES,WDF2,WDF2_ATTRIBUTES,WDF5,WDF5_ATTRIBUTES,WESD,WESD_ATTRIBUTES,WSF2,WSF2_ATTRIBUTES,WSF5,WSF5_ATTRIBUTES,WT01,WT01_ATTRIBUTES,WT02,WT02_ATTRIBUTES,WT03,WT03_ATTRIBUTES,WT04,WT04_ATTRIBUTES,WT05,WT05_ATTRIBUTES,WT06,WT06_ATTRIBUTES,WT07,WT07_ATTRIBUTES,WT08,WT08_ATTRIBUTES,WT09,WT09_ATTRIBUTES,WT10,WT10_ATTRIBUTES,WT11,WT11_ATTRIBUTES,WT13,WT13_ATTRIBUTES,WT14,WT14_ATTRIBUTES,WT15,WT15_ATTRIBUTES,WT16,WT16_ATTRIBUTES,WT17,WT17_ATTRIBUTES,WT18,WT18_ATTRIBUTES,WT19,WT19_ATTRIBUTES,WT21,WT21_ATTRIBUTES,WT22,WT22_ATTRIBUTES,WV01,WV01_ATTRIBUTES,WV03,WV03_ATTRIBUTES
USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",39.84657,-104.65623,1647.2,2/12/2020,11.86,",,W",,,,,0.19,",,W,2400",,,5,",,W",3.9,",,W",,,33,",,W",19,",,W",,,360,",,W",350,",,W",,,28,",,W",35.1,",,W",1,",,W",1,",,W",,,,,,,,,,,1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",39.84657,-104.65623,1647.2,2/13/2020,7.16,",,W",,,,,0,"T,,W,2400",,,0,"T,,W",7.1,",,W",,,26,",,W",8,",,W",,,170,",,W",170,",,W",,,16.1,",,W",17,",,W",1,",,W",,,,,,,,,,,,,1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",39.84657,-104.65623,1647.2,2/14/2020,8.5,",,W",,,,,0,",,W,2400",,,0,",,W",5.1,",,W",,,56,",,W",7,",,W",,,300,",,W",270,",,W",,,25.1,",,W",31.1,",,W",1,",,W",1,",,W",,,,,,,,,,,1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",39.84657,-104.65623,1647.2,2/15/2020,11.86,",,W",,,,,0,",,W,2400",,,0,",,W",3.1,",,W",,,37,",,W",17,",,W",,,50,",,W",60,",,W",,,23,",,W",27.1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",39.84657,-104.65623,1647.2,2/16/2020,7.61,",,W",,,,,0,",,W,2400",,,0,",,W",2,",,W",,,48,",,W",22,",,W",,,140,",,W",240,",,W",,,16.1,",,W",18.1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",39.84657,-104.65623,1647.2,2/17/2020,9.62,",,W",,,,,0.01,",,W,2400",,,0.1,",,W",1.2,",,W",,,37,",,W",21,",,W",,,50,",,W",50,",,W",,,25.1,",,W",32,",,W",1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",39.84657,-104.65623,1647.2,2/18/2020,7.83,",,W",,,,,0,"T,,W,2400",,,0,"T,,W",1.2,",,W",,,33,",,W",16,",,W",,,160,",,W",160,",,W",,,17,",,W",19.9,",,W",1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",39.84657,-104.65623,1647.2,2/19/2020,9.17,",,W",,,,,0.07,",,W,2400",,,0.6,",,W",0,"T,,W",,,21,",,W",13,",,W",,,50,",,W",50,",,W",,,14.1,",,W",18.1,",,W",1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",39.84657,-104.65623,1647.2,2/20/2020,6.04,",,W",,,,,0,",,W,2400",,,0,"T,,W",1.2,",,W",,,31,",,W",3,",,W",,,210,",,W",200,",,W",,,12.1,",,W",14.1,",,W",1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",39.84657,-104.65623,1647.2,2/21/2020,11.63,",,W",,,,,0,",,W,2400",,,0,",,W",1.2,",,W",,,46,",,W",16,",,W",,,170,",,W",170,",,W",,,21,",,W",25.1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",39.84657,-104.65623,1647.2,2/22/2020,10.51,",,W",,,,,0,",,W,2400",,,0,",,W",0,"T,,W",,,50,",,W",29,",,W",,,150,",,W",140,",,W",,,23,",,W",28,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",39.84657,-104.65623,1647.2,2/23/2020,10.51,",,W",,,,,0,"T,,W,2400",,,0,"T,,W",0,"T,,W",,,42,",,W",29,",,W",,,290,",,W",290,",,W",,,21.9,",,W",27.1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",39.84657,-104.65623,1647.2,2/24/2020,14.99,",,W",,,,,0,"T,,W,2400",,,0,"T,,W",0,"T,,W",,,42,",,W",28,",,W",,,300,",,W",300,",,W",,,31.1,",,W",42.1,",,W",1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",39.84657,-104.65623,1647.2,2/25/2020,19.01,",,W",,,,,0,"T,,W,2400",,,0,"T,,W",0,"T,,W",,,30,",,W",14,",,W",,,350,",,W",350,",,W",,,40,",,W",53.9,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",39.84657,-104.65623,1647.2,2/26/2020,8.5,",,W",,,,,0,",,W,2400",,,0,",,W",0,"T,,W",,,41,",,W",10,",,W",,,280,",,W",280,",,W",,,14.1,",,W",18.1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",39.84657,-104.65623,1647.2,2/27/2020,9.84,",,W",,,,,0,",,W,2400",,,0,",,W",0,",,W",,,49,",,W",27,",,W",,,300,",,W",300,",,W",,,19.9,",,W",27.1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",39.84657,-104.65623,1647.2,2/28/2020,7.83,",,W",,,,,0,",,W,2400",,,0,",,W",0,",,W",,,56,",,W",31,",,W",,,170,",,W",290,",,W",,,16.1,",,W",21.9,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",39.84657,-104.65623,1647.2,2/29/2020,9.84,",,W",,,,,0,",,W,2400",,,0,",,W",0,",,W",,,58,",,W",32,",,W",,,220,",,W",220,",,W",,,18.1,",,W",21.9,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",39.84657,-104.65623,1647.2,3/1/2020,10.51,",,W",,,,,0.03,",,W,2400",,,0.3,",,W",0,",,W",,,44,",,W",26,",,W",,,10,",,W",20,",,W",,,19.9,",,W",25.9,",,W",1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",39.84657,-104.65623,1647.2,3/2/2020,6.04,",,W",,,,,0.01,",,W,2400",,,0.2,",,W",0,",,W",,,51,",,W",17,",,W",,,280,",,W",280,",,W",,,18.1,",,W",25.1,",,W",1,",,W",1,",,W",,,,,,,,,,,1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",39.84657,-104.65623,1647.2,3/3/2020,9.84,",,W",,,,,0,",,W,2400",,,0,",,W",0,",,W",,,60,",,W",26,",,W",,,270,",,W",270,",,W",,,18.1,",,W",25.9,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",39.84657,-104.65623,1647.2,3/4/2020,16.11,",,W",,,,,0,",,W,2400",,,0,",,W",0,",,W",,,65,",,W",29,",,W",,,270,",,W",280,",,W",,,32,",,W",45,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",39.84657,-104.65623,1647.2,3/5/2020,10.96,",,W",,,,,0,",,W,2400",,,0,",,W",0,",,W",,,53,",,W",22,",,W",,,50,",,W",50,",,W",,,23.9,",,W",32,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",39.84657,-104.65623,1647.2,3/6/2020,7.83,",,W",,,,,0,",,W,2400",,,0,",,W",0,",,W",,,68,",,W",27,",,W",,,230,",,W",240,",,W",,,16.1,",,W",21,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",39.84657,-104.65623,1647.2,3/7/2020,12.53,",,W",,,,,0,",,W,2400",,,0,",,W",0,",,W",,,68,",,W",38,",,W",,,200,",,W",200,",,W",,,19.9,",,W",27.1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",39.84657,-104.65623,1647.2,3/8/2020,14.99,",,W",,,,,0.3,",,W,2400",,,0,"T,,W",0,",,W",,,68,",,W",38,",,W",,,350,",,W",20,",,W",,,30,",,W",40,",,W",1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",39.84657,-104.65623,1647.2,3/9/2020,5.82,",,W",,,,,0,"T,,W,2400",,,0,",,W",0,",,W",,,59,",,W",37,",,W",,,120,",,W",120,",,W",,,18.1,",,W",23.9,",,W",1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",39.84657,-104.65623,1647.2,3/10/2020,10.96,",,W",,,,,0,",,W,2400",,,0,",,W",0,",,W",,,63,",,W",32,",,W",,,310,",,W",310,",,W",,,25.9,",,W",34,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",39.84657,-104.65623,1647.2,3/11/2020,11.41,",,W",,,,,0,",,W,2400",,,0,",,W",0,",,W",,,68,",,W",32,",,W",,,260,",,W",200,",,W",,,21,",,W",30,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",39.84657,-104.65623,1647.2,3/12/2020,11.63,",,W",,,,,0,",,W,2400",,,0,",,W",0,",,W",,,53,",,W",34,",,W",,,80,",,W",70,",,W",,,23,",,W",28,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",39.84657,-104.65623,1647.2,3/13/2020,19.24,",,W",,,,,0.02,",,W,2400",,,0,"T,,W",0,",,W",,,40,",,W",28,",,W",,,160,",,W",170,",,W",,,40,",,W",52.1,",,W",1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",39.84657,-104.65623,1647.2,3/14/2020,7.61,",,W",,,,,0,",,W,2400",,,0,",,W",0,",,W",,,49,",,W",28,",,W",,,100,",,W",90,",,W",,,21,",,W",23.9,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",39.84657,-104.65623,1647.2,3/15/2020,6.71,",,W",,,,,0,",,W,2400",,,0,",,W",0,",,W",,,59,",,W",32,",,W",,,40,",,W",40,",,W",,,17,",,W",25.1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",39.84657,-104.65623,1647.2,3/16/2020,13.42,",,W",,,,,0,",,W,2400",,,0,",,W",0,",,W",,,59,",,W",30,",,W",,,60,",,W",50,",,W",,,23.9,",,W",33.1,",,W",1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",39.84657,-104.65623,1647.2,3/17/2020,6.71,",,W",,,,,0,",,W,2400",,,0,",,W",0,",,W",,,59,",,W",33,",,W",,,150,",,W",140,",,W",,,17,",,W",21.9,",,W",1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",39.84657,-104.65623,1647.2,3/18/2020,12.75,",,W",,,,,0,",,W,2400",,,0,",,W",0,",,W",,,67,",,W",32,",,W",,,200,",,W",210,",,W",,,28,",,W",35.1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",39.84657,-104.65623,1647.2,3/19/2020,18.57,",,W",,,,,0.74,",,W,2400",,,6,",,W",0,",,W",,,41,",,W",22,",,W",,,350,",,W",350,",,W",,,38,",,W",49,",,W",1,",,W",1,",,W",,,,,,,,,,,,,1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",39.84657,-104.65623,1647.2,3/20/2020,11.41,",,W",,,,,0,"T,,W,2400",,,0,"T,,W",5.9,",,W",,,30,",,W",16,",,W",,,110,",,W",110,",,W",,,25.1,",,W",30,",,W",1,",,W",1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",39.84657,-104.65623,1647.2,3/21/2020,8.5,",,W",,,,,0,",,W,2400",,,0,",,W",5.1,",,W",,,44,",,W",11,",,W",,,190,",,W",190,",,W",,,19.9,",,W",23.9,",,W",1,",,W",1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",39.84657,-104.65623,1647.2,3/22/2020,6.71,",,W",,,,,0,",,W,2400",,,0,",,W",3.1,",,W",,,52,",,W",31,",,W",,,360,",,W",360,",,W",,,16.1,",,W",19,",,W",,,,,,,,,,,,,,,1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",39.84657,-104.65623,1647.2,3/23/2020,10.51,",,W",,,,,0,",,W,2400",,,0,",,W",1.2,",,W",,,58,",,W",32,",,W",,,180,",,W",170,",,W",,,21.9,",,W",28,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",39.84657,-104.65623,1647.2,3/24/2020,6.26,",,W",,,,,0,",,W,2400",,,0,",,W",0,",,W",,,63,",,W",30,",,W",,,180,",,W",170,",,W",,,15,",,W",18.1,",,W",,,,,,,,,,,,,,,1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",39.84657,-104.65623,1647.2,3/25/2020,7.61,",,W",,,,,0,",,W,2400",,,0,",,W",0,",,W",,,67,",,W",36,",,W",,,20,",,W",20,",,W",,,16.1,",,W",21.9,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",39.84657,-104.65623,1647.2,3/26/2020,8.5,",,W",,,,,0,",,W,2400",,,0,",,W",0,",,W",,,52,",,W",32,",,W",,,70,",,W",70,",,W",,,16.1,",,W",19,",,W",1,",,W",1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",39.84657,-104.65623,1647.2,3/27/2020,11.41,",,W",,,,,0.16,",,W,2400",,,1,",,W",0,",,W",,,44,",,W",29,",,W",,,340,",,W",330,",,W",,,21.9,",,W",25.9,",,W",1,",,W",1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",39.84657,-104.65623,1647.2,3/28/2020,12.08,",,W",,,,,0,",,W,2400",,,0,",,W",1.2,",,W",,,51,",,W",28,",,W",,,310,",,W",300,",,W",,,21,",,W",27.1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",39.84657,-104.65623,1647.2,3/29/2020,9.62,",,W",,,,,0,",,W,2400",,,0,",,W",0,",,W",,,55,",,W",27,",,W",,,110,",,W",110,",,W",,,17,",,W",25.1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",39.84657,-104.65623,1647.2,3/30/2020,9.4,",,W",,,,,0,",,W,2400",,,0,",,W",0,",,W",,,58,",,W",33,",,W",,,360,",,W",10,",,W",,,23.9,",,W",33.1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",39.84657,-104.65623,1647.2,3/31/2020,9.17,",,W",,,,,0,",,W,2400",,,0,",,W",0,",,W",,,67,",,W",31,",,W",,,260,",,W",260,",,W",,,18.1,",,W",28,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",39.84657,-104.65623,1647.2,4/1/2020,10.29,",,W",,,,,0.01,",,W,2400",,,0,",,W",0,",,W",,,69,",,W",36,",,W",,,30,",,W",40,",,W",,,30,",,W",38.9,",,W",1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",39.84657,-104.65623,1647.2,4/2/2020,12.08,",,W",,,,,0.05,",,W,2400",,,0.8,",,W",0,",,W",,,37,",,W",16,",,W",,,10,",,W",10,",,W",,,21,",,W",25.1,",,W",1,",,W",1,",,W",,,,,,,1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",39.84657,-104.65623,1647.2,4/3/2020,9.4,",,W",,,,,0,"T,,W,2400",,,0,"T,,W",1.2,",,W",,,43,",,W",15,",,W",,,130,",,W",160,",,W",,,23,",,W",29.1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",39.84657,-104.65623,1647.2,4/4/2020,10.74,",,W",,,,,0,",,W,2400",,,0,",,W",0,",,W",,,59,",,W",24,",,W",,,160,",,W",160,",,W",,,23,",,W",31.1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",39.84657,-104.65623,1647.2,4/5/2020,10.07,",,W",,,,,0,",,W,2400",,,0,",,W",0,",,W",,,70,",,W",34,",,W",,,210,",,W",210,",,W",,,21.9,",,W",28,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",39.84657,-104.65623,1647.2,4/6/2020,8.5,",,W",,,,,0,",,W,2400",,,0,",,W",0,",,W",,,73,",,W",40,",,W",,,190,",,W",220,",,W",,,17,",,W",23.9,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",39.84657,-104.65623,1647.2,4/7/2020,7.61,",,W",,,,,0,",,W,2400",,,0,",,W",0,",,W",,,73,",,W",41,",,W",,,310,",,W",300,",,W",,,18.1,",,W",27.1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",39.84657,-104.65623,1647.2,4/8/2020,6.49,",,W",,,,,0,",,W,2400",,,0,",,W",0,",,W",,,69,",,W",35,",,W",,,70,",,W",70,",,W",,,19.9,",,W",23.9,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",39.84657,-104.65623,1647.2,4/9/2020,9.4,",,W",,,,,0,",,W,2400",,,0,",,W",0,",,W",,,58,",,W",31,",,W",,,180,",,W",180,",,W",,,23,",,W",29.1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",39.84657,-104.65623,1647.2,4/10/2020,9.62,",,W",,,,,0,",,W,2400",,,0,",,W",0,",,W",,,73,",,W",37,",,W",,,250,",,W",360,",,W",,,19.9,",,W",25.9,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",39.84657,-104.65623,1647.2,4/11/2020,11.41,",,W",,,,,0,",,W,2400",,,0,",,W",0,",,W",,,70,",,W",34,",,W",,,20,",,W",10,",,W",,,36.9,",,W",44.1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",39.84657,-104.65623,1647.2,4/12/2020,13.42,",,W",,,,,0.03,",,W,2400",,,0.1,",,W",0,"T,,W",,,34,",,W",19,",,W",,,10,",,W",10,",,W",,,25.9,",,W",36,",,W",1,",,W",,,,,,,,,,,,,1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",39.84657,-104.65623,1647.2,4/13/2020,9.17,",,W",,,,,0.08,",,W,2400",,,0.9,",,W",0,"T,,W",,,25,",,W",15,",,W",,,60,",,W",30,",,W",,,16.1,",,W",19.9,",,W",1,",,W",,,,,,,,,,,,,1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",39.84657,-104.65623,1647.2,4/14/2020,9.17,",,W",,,,,0,",,W,2400",,,0,",,W",0,",,W",,,46,",,W",11,",,W",,,300,",,W",260,",,W",,,18.1,",,W",25.1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",39.84657,-104.65623,1647.2,4/15/2020,11.41,",,W",,,,,0.02,",,W,2400",,,0,"T,,W",0,",,W",,,54,",,W",22,",,W",,,30,",,W",30,",,W",,,29.1,",,W",36,",,W",1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",39.84657,-104.65623,1647.2,4/16/2020,13.2,",,W",,,,,0.25,",,W,2400",,,1.9,",,W",0,"T,,W",,,32,",,W",19,",,W",,,30,",,W",30,",,W",,,21.9,",,W",28,",,W",1,",,W",1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",39.84657,-104.65623,1647.2,4/17/2020,7.61,",,W",,,,,0,",,W,2400",,,0,",,W",1.2,",,W",,,56,",,W",12,",,W",,,210,",,W",210,",,W",,,21,",,W",27.1,",,W",1,",,W",1,",,W",,,,,,,,,,,1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",39.84657,-104.65623,1647.2,4/18/2020,7.83,",,W",,,,,0,",,W,2400",,,0,",,W",0,",,W",,,58,",,W",33,",,W",,,320,",,W",330,",,W",,,25.1,",,W",30,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",39.84657,-104.65623,1647.2,4/19/2020,8.28,",,W",,,,,0,",,W,2400",,,0,",,W",0,",,W",,,63,",,W",34,",,W",,,340,",,W",340,",,W",,,17,",,W",23,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",39.84657,-104.65623,1647.2,4/20/2020,6.93,",,W",,,,,0,",,W,2400",,,0,",,W",0,",,W",,,65,",,W",32,",,W",,,360,",,W",360,",,W",,,15,",,W",19,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",39.84657,-104.65623,1647.2,4/21/2020,9.84,",,W",,,,,0,",,W,2400",,,0,",,W",0,",,W",,,69,",,W",38,",,W",,,150,",,W",160,",,W",,,23.9,",,W",31.1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",39.84657,-104.65623,1647.2,4/22/2020,10.74,",,W",,,,,0,"T,,W,2400",,,0,",,W",0,",,W",,,67,",,W",41,",,W",,,260,",,W",260,",,W",,,25.1,",,W",38.9,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",39.84657,-104.65623,1647.2,4/23/2020,11.86,",,W",,,,,0.04,",,W,2400",,,0,",,W",0,",,W",,,69,",,W",40,",,W",,,320,",,W",330,",,W",,,23.9,",,W",33.1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
